product_id,product_name,product_category,unit_price,current_stock_level
P00627,Already Max,Grocery,3934.98,454
P00628,Voice Pro,Grocery,4554.66,160
P00629,How Plus,Sports,2100.81,275
P00630,Worry Lite,Automotive,988.77,444
P00631,State Pro,Grocery,2577.68,421
P00632,Those Max,Home & Kitchen,3194.97,59
P00633,Dream Plus,Grocery,737.53,217
P00634,Might Lite,Apparel,3973.74,308
P00635,Mother Max,Home & Kitchen,2623.41,257
P00636,Traditional Pro,Automotive,4473.94,175
P00637,Every Pro,Grocery,3373.27,15
P00638,Blood Max,Grocery,1998.35,428
P00639,Adult Edition,Sports,2703.58,287
P00640,Get Max,Electronics,2501.87,3
P00641,Necessary Max,Home & Kitchen,4906.28,415
P00642,Heart Edition,Electronics,3744.73,22
P00643,Citizen Max,Electronics,1544.46,302
P00644,However Pro,Apparel,139.51,36
P00645,Defense Lite,Books,4706.64,113
P00646,Certainly Max,Electronics,2932.55,29
P00647,List Max,Automotive,3683.55,198
P00648,Why Plus,Automotive,377.97,272
P00649,Board Edition,Grocery,4156.03,476
P00650,Lead Plus,Automotive,966.33,362
P00651,Do Pro,Automotive,4408.02,253
P00652,Six Pro,Books,90.41,315
P00653,Group Plus,Automotive,4124.48,491
P00654,Big Lite,Apparel,4294.08,191
P00655,National Edition,Sports,3563.64,500
P00656,Sport Pro,Home & Kitchen,719.19,331
P00657,Side Lite,Books,3540.74,371
P00658,Best Edition,Apparel,2090.91,64
P00659,Describe Lite,Electronics,284.56,430
P00660,Follow Max,Apparel,4526.91,182
P00661,Mother Plus,Sports,748.21,182
P00662,Someone Max,Apparel,303.47,227
P00663,Issue Plus,Electronics,3199.8,62
P00664,Each Plus,Automotive,652.27,173
P00665,Network Plus,Apparel,4785.37,198
P00666,Become Max,Automotive,2507.25,395
P00667,Career Max,Books,628.75,472
P00668,Middle Edition,Apparel,3774.99,89
P00669,Economic Lite,Sports,3971.98,13
P00670,Wife Edition,Beauty,556.98,112
P00671,Future Lite,Electronics,2372.86,487
P00672,Top Edition,Electronics,2289.48,340
P00673,Rich Lite,Beauty,2659.2,458
P00674,White Max,Apparel,2156.08,284
P00675,Top Max,Beauty,3996.95,146
P00676,Heavy Lite,Grocery,3429.45,349
P00677,Claim Lite,Books,1130.62,135
P00678,What Max,Grocery,3163.82,463
P00679,Give Plus,Apparel,1957.43,12
P00680,After Edition,Home & Kitchen,2741.9,218
P00681,Tonight Plus,Beauty,2796.73,145
P00682,Somebody Lite,Grocery,2706.61,90
P00683,Media Plus,Electronics,1516.4,465
P00684,Write Edition,Sports,1609.09,59
P00685,Maybe Lite,Electronics,2467.97,443
P00686,Husband Pro,Grocery,4188.37,58
P00687,Policy Plus,Home & Kitchen,1396.37,284
P00688,Else Lite,Beauty,1652.7,325
P00689,Resource Pro,Apparel,1581.8,448
P00690,Reveal Plus,Home & Kitchen,4660.59,248
P00691,Life Lite,Automotive,971.62,367
P00692,Around Pro,Grocery,382.4,48
P00693,Drug Edition,Sports,998.24,308
P00694,Have Pro,Books,136.61,484
P00695,Run Edition,Home & Kitchen,3063.35,378
P00696,Clearly Plus,Electronics,4986.26,472
P00697,Feel Max,Grocery,933.04,90
P00698,Body Edition,Beauty,1212.02,370
P00699,Despite Lite,Automotive,1747.09,104
P00700,Store Pro,Beauty,1920.23,242
P00701,Race Pro,Sports,1490.76,401
P00702,Stuff Plus,Apparel,160.33,316
P00703,Time Max,Automotive,4522.76,486
P00704,Project Lite,Books,1303.6,437
P00705,Stop Plus,Beauty,2179.63,26
P00706,Court Plus,Automotive,1124.98,56
P00707,Break Plus,Beauty,3197.06,206
P00708,Sort Edition,Beauty,3875.53,0
P00709,Manager Edition,Home & Kitchen,2725.62,77
P00710,Bill Pro,Electronics,2855.05,195
P00711,Report Lite,Beauty,3228.44,326
P00712,East Lite,Books,1161.25,364
P00713,Manage Pro,Home & Kitchen,3513.75,344
P00714,Great Max,Beauty,2681.95,256
P00715,Might Lite,Books,3413.74,357
P00716,Huge Lite,Grocery,4383.96,216
P00717,How Pro,Books,1406.75,166
P00718,Choice Lite,Grocery,4198.39,357
P00719,Deal Plus,Books,4797.34,82
P00720,Nothing Lite,Sports,1722.95,201
P00721,Moment Lite,Automotive,556.49,72
P00722,Both Edition,Books,331.16,297
P00723,Change Max,Sports,4840.49,471
P00724,Represent Lite,Sports,1331.8,146
P00725,Take Lite,Sports,1501.54,323
P00726,Cover Lite,Automotive,3693.96,261
P00727,Peace Lite,Grocery,4620.24,309
P00728,Where Lite,Electronics,3673.34,77
P00729,Night Plus,Beauty,2678.77,7
P00730,Nothing Lite,Books,3964.03,169
P00731,Back Pro,Sports,4094.35,480
P00732,Issue Pro,Home & Kitchen,3804.72,222
P00733,Wish Edition,Automotive,178.9,1
P00734,Real Edition,Books,4486.22,429
P00735,Nation Max,Beauty,2868.51,324
P00736,Economic Lite,Grocery,1543.45,396
P00737,Road Lite,Automotive,4943.45,421
P00738,Pay Pro,Automotive,1223.25,336
P00739,Card Plus,Beauty,4031.03,354
P00740,Manager Pro,Electronics,4537.43,150
P00741,Everything Pro,Sports,781.53,15
P00742,Factor Pro,Grocery,667.63,327
P00743,Protect Lite,Electronics,2070.27,271
P00744,Dream Edition,Sports,2035.08,233
P00745,Let Max,Beauty,4553.61,138
P00746,Everybody Pro,Sports,4998.87,204
P00747,Short Lite,Apparel,4296.24,312
P00748,Maybe Plus,Electronics,3031.07,232
P00749,Hour Max,Beauty,3193.8,242
P00750,Drug Plus,Beauty,1425.18,89
P00751,Condition Max,Grocery,873.46,70
P00752,Including Plus,Beauty,418.78,227
P00753,Enjoy Pro,Grocery,154.86,436
P00754,Score Lite,Books,1627.58,402
P00755,Water Pro,Sports,1580.74,473
P00756,Much Plus,Electronics,3981.35,482
P00757,Seat Max,Apparel,2840.79,95
P00758,Off Plus,Home & Kitchen,888.4,256
P00759,Particularly Edition,Sports,1915.25,418
P00760,Own Lite,Books,490.65,254
P00761,Then Plus,Home & Kitchen,770.48,373
P00762,Society Max,Sports,2813.19,422
P00763,Picture Max,Books,2394.06,343
P00764,Magazine Edition,Home & Kitchen,4955.25,7
P00765,Certainly Edition,Home & Kitchen,249.81,284
P00766,This Max,Beauty,372.02,17
P00767,Wonder Pro,Apparel,4307.69,400
P00768,Sign Max,Grocery,829.78,229
P00769,Us Edition,Electronics,1114.36,47
P00770,Partner Lite,Home & Kitchen,262.02,498
P00771,Place Pro,Grocery,1905.53,131
P00772,View Pro,Automotive,1581.58,275
P00773,Model Edition,Books,3291.47,247
P00774,Us Plus,Apparel,3028.34,307
P00775,Always Max,Books,800.25,380
P00776,Specific Max,Automotive,4612.76,463
P00777,Pressure Edition,Books,176.48,126
P00778,Quality Pro,Grocery,2938.48,89
P00779,Talk Edition,Automotive,4867.57,66
P00780,Nice Max,Grocery,1326.41,43
P00781,Writer Plus,Electronics,3632.26,189
P00782,Pass Pro,Automotive,3063.67,368
P00783,Democrat Edition,Sports,3493.74,348
P00784,Than Plus,Automotive,4217.65,342
P00785,Hear Pro,Automotive,4578.12,352
P00786,Better Lite,Sports,688.66,85
P00787,Issue Edition,Sports,4618.75,476
P00788,Light Pro,Sports,588.18,384
P00789,That Lite,Beauty,832.02,75
P00790,Animal Lite,Grocery,602.7,73
P00791,Keep Pro,Apparel,2476.16,35
P00792,Which Plus,Grocery,2683.77,435
P00793,Mean Pro,Automotive,485.23,325
P00794,Approach Edition,Electronics,2148.48,283
P00795,Us Plus,Apparel,762.84,116
P00796,Trial Plus,Apparel,4171.12,126
P00797,Available Plus,Sports,3559.92,381
P00798,Either Pro,Grocery,1134.01,461
P00799,Public Lite,Beauty,1123.98,498
P00800,Decide Lite,Home & Kitchen,4600.48,2
P00801,Old Edition,Automotive,706.58,27
P00802,Rule Lite,Home & Kitchen,949.7,82
P00803,Cold Plus,Sports,753.66,15
P00804,Buy Plus,Apparel,4967.99,468
P00805,Upon Max,Books,1375.17,194
P00806,Address Plus,Electronics,862.65,109
P00807,Boy Plus,Home & Kitchen,4755.05,266
P00808,Seek Lite,Beauty,4909.34,277
P00809,Difference Lite,Beauty,4356.36,304
P00810,Painting Max,Apparel,1804.3,95
P00811,A Lite,Sports,1694.67,420
P00812,Star Max,Sports,706.12,255
P00813,Per Max,Apparel,4444.35,264
P00814,Modern Plus,Books,195.57,109
P00815,Four Edition,Automotive,949.71,18
P00816,So Edition,Books,4886.01,485
P00817,Man Lite,Apparel,1966.04,428
P00818,Window Pro,Apparel,835.18,274
P00819,Senior Plus,Sports,2295.17,0
P00820,Fight Lite,Grocery,1073.62,297
P00821,Guy Edition,Sports,2926.84,492
P00822,Himself Edition,Beauty,2858.24,30
P00823,Although Pro,Grocery,3376.66,90
P00824,Sell Plus,Electronics,995.94,463
P00825,Care Pro,Electronics,1594.56,316
P00826,Campaign Lite,Electronics,4328.93,403
P00827,Ready Plus,Automotive,555.69,57
P00828,Day Edition,Grocery,2138.14,357
P00829,Appear Pro,Sports,4619.78,143
P00830,Whole Lite,Apparel,867.56,174
P00831,A Max,Home & Kitchen,235.97,158
P00832,Why Pro,Beauty,4997.37,289
P00833,Us Pro,Home & Kitchen,4070.92,29
P00834,Quite Max,Apparel,1207.9,336
P00835,Republican Plus,Electronics,748.1,383
P00836,Wind Max,Automotive,2820.46,145
P00837,Address Plus,Books,2832.02,255
P00838,Interview Pro,Apparel,2579.99,338
P00839,Actually Plus,Automotive,3241.11,176
P00840,To Pro,Beauty,1613.2,61
P00841,Keep Max,Grocery,4372.94,146
P00842,International Lite,Sports,823.05,433
P00843,Statement Pro,Sports,3707.64,161
P00844,Best Lite,Sports,2971.49,11
P00845,Memory Pro,Beauty,2074.69,45
P00846,Event Edition,Electronics,1036.38,96
P00847,Get Edition,Electronics,3204.64,193
P00848,Example Pro,Apparel,2757.78,244
P00849,Manage Lite,Beauty,928.2,409
P00850,Ten Lite,Grocery,534.36,63
P00851,Move Edition,Apparel,4406.93,442
P00852,Bring Lite,Automotive,4056.29,287
P00853,Only Edition,Automotive,3133.35,200
P00854,Finish Plus,Beauty,559.64,279
P00855,Bed Lite,Sports,1779.11,292
P00856,Democrat Pro,Books,678.71,33
P00857,Memory Lite,Beauty,910.79,493
P00858,Executive Edition,Beauty,1897.93,284
P00859,Range Max,Books,1331.43,274
P00860,Picture Max,Beauty,752.12,349
P00861,Really Plus,Sports,4270.79,328
P00862,Treat Plus,Beauty,1431.33,337
P00863,Require Pro,Home & Kitchen,3393.51,48
P00864,Writer Pro,Automotive,2892.05,377
P00865,Performance Pro,Books,4649.58,306
P00866,Color Pro,Apparel,2638.29,15
P00867,Personal Pro,Grocery,669.86,190
P00868,Him Lite,Apparel,757.81,169
P00869,Get Pro,Beauty,1555.75,138
P00870,Five Plus,Automotive,3134.42,193
P00871,Out Edition,Grocery,227.67,105
P00872,Dark Lite,Books,3541.46,390
P00873,Theory Plus,Apparel,100.27,323
P00874,Beautiful Max,Books,4786.04,262
P00875,But Lite,Automotive,4665.42,290
P00876,Cut Lite,Automotive,3836.17,462
P00877,Ten Lite,Books,1391.97,34
P00878,Could Pro,Electronics,4987.63,473
P00879,True Plus,Sports,2174.29,351
P00880,Body Edition,Home & Kitchen,1385.38,18
P00881,Particularly Max,Home & Kitchen,3517.1,239
P00882,And Pro,Books,345.65,229
P00883,Person Max,Grocery,2295.41,443
P00884,Scene Pro,Books,2859.13,202
P00885,Six Max,Sports,3200.86,276
P00886,Issue Plus,Books,3595.63,334
P00887,There Edition,Books,1574.84,119
P00888,Either Edition,Sports,4679.94,465
P00889,History Edition,Apparel,3547.56,399
P00890,Matter Lite,Beauty,4671.43,362
P00891,Game Pro,Home & Kitchen,2905.21,37
P00892,Design Lite,Sports,4130.77,49
P00893,Candidate Edition,Electronics,4281.74,324
P00894,Bring Max,Sports,4758.75,226
P00895,Spring Plus,Books,3780.63,353
P00896,Hotel Plus,Apparel,2001.87,171
P00897,Skin Plus,Beauty,2470.02,131
P00898,Environment Max,Beauty,2403.98,130
P00899,Enter Max,Books,2763.28,28
P00900,Test Max,Automotive,2428.86,36
P00901,Send Edition,Books,3659.37,72
P00902,Strong Max,Books,3051.36,157
P00903,Its Pro,Home & Kitchen,1710.78,276
P00904,Investment Edition,Home & Kitchen,77.41,455
P00905,Expect Plus,Beauty,2662.52,253
P00906,Turn Pro,Home & Kitchen,4696.56,481
P00907,Administration Lite,Beauty,1045.21,219
P00908,Its Edition,Sports,685.49,371
P00909,Production Lite,Books,1088.12,432
P00910,Side Lite,Books,4217.01,91
P00911,Next Max,Beauty,2873.51,317
P00912,Would Edition,Home & Kitchen,836.09,70
P00913,Than Edition,Home & Kitchen,1285.4,437
P00914,Happen Max,Sports,402.38,368
P00915,Capital Max,Grocery,2708.39,50
P00916,Social Edition,Sports,3674.13,259
P00917,Trouble Max,Sports,986.37,191
P00918,Impact Edition,Home & Kitchen,2018.44,246
P00919,Dinner Edition,Apparel,2088.42,445
P00920,Sister Lite,Grocery,2052.42,82
P00921,President Plus,Apparel,3041.61,407
P00922,Personal Plus,Grocery,2355.47,85
P00923,Simple Max,Books,474.31,420
P00924,Brother Edition,Books,4340.89,356
P00925,Girl Plus,Automotive,2175.75,428
P00926,Rock Plus,Electronics,1197.97,144
P00927,Power Lite,Grocery,954.27,297
P00928,With Pro,Home & Kitchen,2218.72,247
P00929,City Max,Electronics,3524.77,434
P00930,Season Max,Apparel,3735.12,167
P00931,Interesting Pro,Home & Kitchen,4851.4,419
P00932,Stand Plus,Home & Kitchen,2941.61,125
P00933,Piece Plus,Beauty,396.63,17
P00934,Church Lite,Grocery,3922.32,208
P00935,Study Max,Grocery,3425.87,221
P00936,Piece Edition,Automotive,2840.84,262
P00937,Me Lite,Sports,1077.86,225
P00938,West Edition,Electronics,1273.29,117
P00939,Parent Lite,Beauty,1258.55,228
P00940,Throughout Max,Sports,922.22,38
P00941,What Plus,Automotive,4683.48,408
P00942,Contain Pro,Beauty,2693.2,87
P00943,Summer Edition,Grocery,1229.86,203
P00944,Although Edition,Apparel,4624.97,13
P00945,Development Pro,Apparel,2429.05,382
P00946,Agent Pro,Grocery,3084.79,461
P00947,Light Pro,Home & Kitchen,787.74,217
P00948,Her Max,Electronics,4272.87,422
P00949,Street Edition,Grocery,2362.2,274
P00950,But Lite,Home & Kitchen,1469.49,227
P00951,Attention Edition,Apparel,1635.03,268
P00952,Beyond Pro,Sports,623.5,77
P00953,Might Edition,Automotive,1024.28,317
P00954,Experience Plus,Home & Kitchen,1767.51,459
P00955,Without Pro,Books,2100.63,372
P00956,Fill Pro,Home & Kitchen,3718.21,54
P00957,Local Lite,Apparel,2360.49,298
P00958,Whom Lite,Sports,1235.79,87
P00959,Nor Plus,Grocery,1187.68,298
P00960,Official Plus,Beauty,897.59,268
P00961,Send Edition,Sports,4879.54,218
P00962,Throw Max,Grocery,3725.17,258
P00963,Billion Lite,Grocery,1203.45,177
P00964,After Edition,Electronics,1783.25,281
P00965,Player Plus,Grocery,3884.14,343
P00966,Past Edition,Sports,2368.42,452
P00967,Room Lite,Sports,3540.54,110
P00968,World Plus,Grocery,1539.79,160
P00969,Little Edition,Home & Kitchen,2616.56,141
P00970,Card Pro,Electronics,2699.62,377
P00971,New Pro,Automotive,1586.79,413
P00972,Former Lite,Grocery,3084.77,36
P00973,Chance Pro,Electronics,2763.22,151
P00974,Way Pro,Automotive,2768.98,252
P00975,Chance Pro,Automotive,647.69,366
P00976,Analysis Plus,Automotive,1690.15,315
P00977,Animal Plus,Grocery,693.29,98
P00978,Scene Edition,Apparel,1628.22,451
P00979,Lay Lite,Apparel,1972.43,297
P00980,Medical Max,Sports,1768.58,187
P00981,Realize Max,Sports,440.14,476
P00982,Success Lite,Beauty,3312.74,23
P00983,Responsibility Pro,Automotive,267.06,172
P00984,Gun Pro,Beauty,676.8,357
P00985,Time Pro,Sports,3189.72,280
P00986,Certainly Plus,Electronics,1533.46,62
P00987,Them Plus,Home & Kitchen,3466.68,499
P00988,Cause Edition,Beauty,3008.29,135
P00989,Painting Edition,Apparel,4087.91,255
P00990,Whether Pro,Books,3079.89,484
P00991,Very Lite,Beauty,2704.38,469
P00992,Sing Edition,Electronics,1253.61,255
P00993,Time Pro,Grocery,2340.16,88
P00994,Yet Plus,Apparel,4618.22,248
P00995,Here Edition,Sports,4076.63,446
P00996,Near Plus,Beauty,156.39,104
P00997,Across Pro,Home & Kitchen,2794.99,482
P00998,Safe Plus,Automotive,3571.05,357
P00999,Firm Edition,Sports,4213.03,46
P01000,Once Pro,Electronics,3467.85,203
P01001,Head Lite,Sports,1001.37,395
P01002,Issue Plus,Beauty,1334.75,355
P01003,Although Max,Automotive,163.36,240
P01004,Matter Edition,Home & Kitchen,3730.8,118
P01005,Section Pro,Apparel,4190.29,445
P01006,Dinner Plus,Beauty,4147.15,180
P01007,Present Plus,Sports,2370.05,413
P01008,White Lite,Automotive,1565.24,30
P01009,Plan Max,Grocery,2824.44,33
P01010,Final Plus,Grocery,2617.72,222
P01011,Teacher Pro,Beauty,3932.86,290
P01012,Leave Plus,Sports,3431.4,48
P01013,Participant Edition,Books,1746.53,346
P01014,The Edition,Home & Kitchen,1859.08,268
P01015,Hotel Lite,Grocery,1989.68,206
P01016,Responsibility Lite,Grocery,3669.13,452
P01017,Clear Pro,Grocery,863.04,190
P01018,Only Max,Beauty,996.58,459
P01019,Between Lite,Sports,672.92,81
P01020,Draw Plus,Books,1113.88,403
P01021,Include Max,Electronics,736.77,68
P01022,Ok Lite,Home & Kitchen,962.37,220
P01023,Thought Max,Automotive,1735.65,235
P01024,Drug Plus,Home & Kitchen,2829.73,446
P01025,But Max,Apparel,1165.33,239
P01026,Be Max,Books,2804.68,366
P01027,Direction Plus,Sports,1956.25,32
P01028,Often Pro,Apparel,1687.91,425
P01029,Mother Max,Electronics,393.9,411
P01030,Also Plus,Books,3796.38,106
P01031,Mean Pro,Apparel,4014.92,423
P01032,Democratic Edition,Home & Kitchen,4483.8,169
P01033,Business Plus,Books,2845.05,382
P01034,Majority Max,Beauty,2318.81,153
P01035,Rest Max,Beauty,4711.03,196
P01036,Movement Max,Apparel,656.49,55
P01037,Main Lite,Automotive,2413.63,99
P01038,Group Max,Home & Kitchen,1963.29,394
P01039,Value Lite,Sports,3550.2,5
P01040,Board Pro,Grocery,3420.81,149
P01041,Best Plus,Books,4982.61,120
P01042,Turn Plus,Automotive,3117.94,484
P01043,Purpose Lite,Automotive,1986.9,376
P01044,Evening Plus,Automotive,4177.41,407
P01045,Skin Edition,Home & Kitchen,469.28,36
P01046,Former Max,Beauty,1686.3,461
P01047,Senior Edition,Books,1285.63,128
P01048,Offer Plus,Home & Kitchen,3136.94,180
P01049,Partner Plus,Beauty,4404.8,114
P01050,Method Lite,Apparel,4585.16,413
P01051,State Edition,Home & Kitchen,695.74,2
P01052,Computer Pro,Beauty,3434.18,432
P01053,While Pro,Automotive,2410.62,104
P01054,Result Lite,Grocery,3620.36,51
P01055,Rock Max,Electronics,2282.02,479
P01056,Create Pro,Automotive,656.7,115
P01057,Since Plus,Beauty,1472.37,420
P01058,Likely Lite,Beauty,4892.85,12
P01059,Arm Pro,Grocery,777.05,147
P01060,Meeting Lite,Beauty,4733.85,220
P01061,Fill Plus,Home & Kitchen,3168.25,101
P01062,Book Max,Electronics,3757.94,73
P01063,Along Pro,Sports,3788.51,316
P01064,Explain Edition,Beauty,4768.88,209
P01065,And Max,Beauty,2454.75,471
P01066,Them Pro,Beauty,2056.44,215
P01067,Tough Pro,Apparel,3382.98,191
P01068,Turn Max,Automotive,4420.26,21
P01069,Western Edition,Grocery,4961.34,12
P01070,War Pro,Beauty,2752.84,262
P01071,Our Pro,Beauty,4025.64,201
P01072,Us Edition,Automotive,1007.25,381
P01073,Pattern Lite,Sports,1505.2,465
P01074,Police Max,Home & Kitchen,2842.45,438
P01075,Film Edition,Sports,3342.69,471
P01076,Apply Lite,Electronics,100.48,176
P01077,Politics Pro,Electronics,1073.71,134
P01078,Leader Lite,Apparel,1882.4,215
P01079,Unit Edition,Home & Kitchen,4298.42,30
P01080,This Pro,Books,195.67,354
P01081,Any Edition,Home & Kitchen,2787.01,229
P01082,Why Max,Home & Kitchen,4591.95,364
P01083,Hotel Max,Beauty,4762.17,218
P01084,Month Plus,Electronics,2902.94,348
P01085,Set Lite,Grocery,4210.79,250
P01086,Newspaper Max,Electronics,1922.82,123
P01087,Concern Lite,Books,1259.59,402
P01088,Various Lite,Grocery,307.86,187
P01089,Win Edition,Sports,2346.36,272
P01090,Scene Pro,Grocery,4260.87,254
P01091,International Plus,Electronics,4849.33,448
P01092,Late Pro,Sports,2171.39,458
P01093,Loss Plus,Home & Kitchen,1791.27,435
P01094,Since Max,Sports,3307.8,411
P01095,Close Plus,Books,1988.0,102
P01096,Box Plus,Books,898.08,130
P01097,Region Edition,Home & Kitchen,2688.86,83
P01098,Into Plus,Grocery,3474.97,171
P01099,Respond Max,Grocery,1531.07,155
P01100,Officer Lite,Automotive,1236.9,68
P01101,Stuff Lite,Grocery,1444.49,408
P01102,Represent Pro,Sports,1237.09,215
P01103,Participant Edition,Electronics,360.59,206
P01104,Notice Max,Automotive,620.07,368
P01105,Stand Edition,Beauty,4002.79,219
P01106,Room Plus,Electronics,848.84,202
P01107,Size Pro,Home & Kitchen,854.61,225
P01108,Seat Plus,Beauty,2599.09,170
P01109,Response Edition,Grocery,2017.82,10
P01110,Instead Lite,Beauty,4538.35,64
P01111,Not Pro,Electronics,845.47,428
P01112,Fly Plus,Home & Kitchen,1674.61,101
P01113,Who Lite,Sports,413.86,191
P01114,Present Edition,Beauty,3797.94,103
P01115,Shoulder Max,Books,4638.4,237
P01116,Stock Edition,Apparel,1101.66,127
P01117,Several Max,Books,4147.75,222
P01118,Economic Plus,Apparel,819.96,403
P01119,Than Lite,Automotive,1908.03,1
P01120,Message Max,Electronics,818.43,375
P01121,Significant Pro,Beauty,2149.67,97
P01122,Thing Edition,Apparel,568.1,440
P01123,Responsibility Lite,Grocery,4720.77,361
P01124,Somebody Pro,Automotive,648.77,177
P01125,Wrong Max,Books,154.56,307
P01126,Oil Pro,Sports,2515.03,368
P01127,Trip Lite,Apparel,3065.6,382
P01128,Once Lite,Automotive,2592.11,148
P01129,Rather Max,Sports,2736.16,68
P01130,Move Edition,Sports,1212.52,211
P01131,Outside Max,Home & Kitchen,1305.46,389
P01132,House Pro,Books,3376.06,293
P01133,Part Max,Automotive,1089.82,167
P01134,Never Edition,Beauty,170.77,263
P01135,Move Pro,Sports,279.45,494
P01136,Third Max,Beauty,1517.83,292
P01137,Decision Edition,Apparel,4703.14,213
P01138,Measure Lite,Home & Kitchen,1099.86,458
P01139,Also Pro,Electronics,1810.94,20
P01140,Condition Pro,Books,4785.0,111
P01141,Though Plus,Books,702.52,326
