line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
2691,T004346,P00495,PR047,4,684.99
2692,T003339,P02796,PR010,2,164.84
2693,T002590,P00379,PR019,10,3936.67
2694,T002095,P01723,PR036,10,1828.52
2695,T003334,P02600,PR036,1,153.79
2696,T001963,P02010,PR047,3,389.93
2697,T001491,P02681,PR049,9,1536.82
2698,T002537,P01385,PR049,1,484.75
2699,T000264,P02778,PR012,10,3963.26
2700,T003717,P00166,PR028,5,778.79
2701,T004536,P02003,PR004,4,251.57
2702,T003542,P00577,PR003,9,2903.47
2703,T001740,P00861,PR023,7,1819.71
2704,T004952,P02173,PR029,8,2436.75
2705,T001476,P02747,PR035,10,1444.66
2706,T002053,P02316,PR032,5,1143.79
2707,T004968,P01535,PR036,1,132.48
2708,T004206,P02278,,7,2070.52
2709,T002123,P01064,PR038,5,254.74
2710,T003084,P02065,PR047,10,3808.59
2711,T002035,P00577,PR044,10,2460.39
2712,T001545,P00517,PR031,3,376.85
2713,T000704,P01339,,7,1908.11
2714,T003328,P02149,PR015,6,2038.6
2715,T004147,P02606,PR010,10,3091.84
2716,T001529,P00856,PR005,4,1799.29
2717,T001655,P02531,PR022,2,452.17
2718,T002575,P00698,PR039,7,1580.44
2719,T001241,P02561,PR049,10,1255.11
2720,T003165,P02377,PR038,3,1305.26
2721,T001337,P00264,PR011,1,217.51
2722,T004419,P02542,PR005,6,1697.25
2723,T004115,P00848,PR011,8,2797.61
2724,T003320,P00210,PR046,8,2692.49
2725,T001893,P01175,PR026,9,599.15
2726,T002382,P00230,PR037,5,1496.35
2727,T000907,P01185,PR037,10,2398.73
2728,T003105,P01569,PR035,5,301.21
2729,T001773,P02792,PR042,9,4095.12
2730,T000788,P02681,PR019,2,90.05
2731,T002054,P02437,PR022,9,1646.57
2732,T004062,P01454,PR010,7,3135.84
2733,T003891,P01057,PR040,1,498.43
2734,T001044,P01888,PR004,6,906.79
2735,T003647,P00716,PR029,9,320.21
2736,T001870,P01412,PR043,5,2162.12
2737,T002553,P02685,PR030,4,648.28
2738,T000620,P00785,PR036,6,1856.56
2739,T001199,P00078,PR035,1,390.04
2740,T002863,P01086,PR044,10,1458.15
2741,T001778,P00647,PR030,4,1541.6
2742,T001620,P02782,PR041,5,736.04
2743,T002729,P00919,PR041,9,1746.22
2744,T002802,P00633,PR036,5,1087.29
2745,T002889,P02601,PR048,4,1947.12
2746,T003231,P01076,PR043,2,366.27
2747,T003798,P00422,PR041,3,1163.87
2748,T004743,P00708,PR041,2,893.35
2749,T002387,P00210,PR039,1,389.73
2750,T001721,P00783,PR018,2,382.69
2751,T003470,P02041,PR001,1,51.68
2752,T002702,P01719,,2,618.12
2753,T000216,P01547,PR018,3,1279.13
2754,T000453,P00989,PR009,10,2011.52
2755,T003796,P00455,PR026,9,798.87
2756,T002286,P01674,PR019,2,627.63
2757,T002250,P01949,,5,1434.63
2758,T004499,P02430,PR015,8,688.01
2759,T002164,P00267,PR003,8,1238.15
2760,T000734,P02131,PR018,3,899.55
2761,T001959,P02357,PR006,8,1028.14
2762,T001698,P02699,PR005,1,173.05
2763,T004626,P00588,PR013,3,923.72
2764,T001571,P01259,,2,401.26
2765,T001371,P00159,PR021,2,162.28
2766,T004991,P02306,PR050,8,2965.63
2767,T001743,P00090,PR042,6,1742.78
2768,T003189,P01565,PR036,6,2813.35
2769,T003520,P00306,PR038,6,2753.17
2770,T002029,P02155,PR048,8,3575.09
2771,T004105,P02408,PR022,3,1335.07
2772,T003882,P00470,,2,342.55
2773,T000351,P01532,PR020,9,2116.56
2774,T002654,P02781,PR039,4,1680.08
2775,T002866,P01962,PR023,4,1985.87
2776,T002566,P01441,,5,1297.67
2777,T003984,P01760,PR033,9,1158.41
2778,T003358,P01794,PR032,1,128.34
2779,T000323,P02832,PR020,8,2032.18
2780,T004013,P00906,PR040,4,1145.04
2781,T001796,P02645,PR026,10,525.86
2782,T000372,P02042,PR020,5,2382.01
2783,T000359,P00099,,6,1407.21
2784,T001791,P01928,PR044,9,102.57
2785,T002001,P01653,PR045,2,994.34
2786,T003960,P01251,PR042,1,388.37
2787,T002222,P00488,PR044,9,2600.96
2788,T002538,P02070,PR018,1,259.65
2789,T001986,P02963,PR023,7,1355.59
2790,T003928,P02664,PR022,9,4301.28
2791,T002494,P02314,,6,2388.56
2792,T004455,P00033,PR049,4,1417.5
2793,T001789,P00918,,4,891.88
2794,T004845,P01585,PR006,9,2023.77
2795,T001085,P02718,PR019,1,318.64
2796,T003902,P00496,PR016,9,1455.88
2797,T004800,P01667,PR015,10,1019.89
2798,T003349,P00128,PR018,7,2211.81
2799,T002022,P00112,,2,871.51
2800,T003749,P01406,PR006,8,1756.34
2801,T000300,P00685,PR037,7,275.95
2802,T001075,P02333,PR019,7,320.72
2803,T004335,P02814,PR034,9,4188.15
2804,T002620,P02049,PR043,3,51.47
2805,T002601,P00834,PR039,4,1294.63
2806,T001622,P00021,PR037,1,93.04
2807,T001832,P02004,PR022,10,3061.64
2808,T001448,P01499,PR020,4,1562.3
2809,T004799,P02955,,3,569.8
2810,T001856,P00920,PR041,2,365.42
2811,T001550,P01635,PR019,7,2776.92
2812,T003120,P01453,PR023,3,375.5
2813,T000060,P01031,PR027,3,184.06
2814,T002161,P02288,PR019,5,845.82
2815,T004591,P00322,,4,1424.6
2816,T004750,P01498,PR040,3,400.78
2817,T002101,P01160,PR030,8,1649.44
2818,T002189,P01648,PR043,5,1067.28
2819,T001634,P01808,PR029,5,1070.43
2820,T004045,P01026,PR025,6,959.82
2821,T002738,P01777,PR023,10,4173.61
2822,T000374,P01778,PR013,3,1146.59
2823,T000054,P02341,PR029,6,1474
2824,T003814,P02705,PR003,8,1997.61
2825,T004675,P02500,PR040,1,19.15
2826,T004666,P00223,,6,2185.75
2827,T000138,P00007,PR021,9,2311.42
2828,T003442,P01280,PR006,2,746.66
2829,T000548,P00926,PR029,3,58.13
2830,T001154,P01093,PR017,2,869.86
2831,T003050,P00047,PR023,8,2958.53
2832,T000682,P02854,PR038,8,973.67
2833,T003192,P01800,PR050,10,2604.12
2834,T002612,P00174,PR028,7,688.78
2835,T004387,P02776,PR037,2,926.44
2836,T002936,P02327,PR022,7,548.23
2837,T004654,P01032,PR008,2,453.71
2838,T000310,P02259,PR036,3,176.35
2839,T002011,P00573,PR050,3,1329.78
2840,T001224,P00933,,9,669.98
2841,T004087,P00725,PR007,8,495.05
2842,T004998,P00387,,3,284.94
2843,T003502,P02389,PR038,4,650.35
2844,T003287,P00382,PR046,9,2872.15
2845,T003195,P01685,,4,1196.99
2846,T000629,P00096,,9,1372.26
2847,T004245,P02667,PR015,5,127.28
2848,T000455,P01217,PR049,8,3576.43
2849,T002567,P02951,PR037,7,1118.37
2850,T000886,P02825,PR042,8,756.07
2851,T002300,P00459,PR029,4,463.58
2852,T004263,P02466,PR005,5,1085.9
2853,T000629,P01349,PR022,10,4392.66
2854,T001692,P01888,,5,1108.85
2855,T001464,P00492,PR037,3,499.76
2856,T001568,P01280,PR024,8,1900.27
2857,T001166,P02981,PR044,8,3103.5
2858,T002220,P00238,PR034,3,181.55
2859,T001835,P01838,PR033,7,2124.43
2860,T003417,P02590,PR043,2,661.05
2861,T002877,P00265,PR046,4,752.24
2862,T001790,P02032,PR020,1,399.82
2863,T001803,P00913,,10,2893.89
2864,T002222,P00033,PR017,7,2786.07
2865,T002109,P01002,PR031,6,976.11
2866,T004804,P00617,PR002,10,3274.9
2867,T002774,P02852,PR032,6,2357.59
2868,T004059,P01945,PR047,2,694.6
2869,T002843,P00347,PR028,8,2349.38
2870,T001216,P01142,,1,217.15
2871,T004272,P02678,PR003,6,915.96
2872,T002451,P02191,PR013,2,875.14
2873,T001296,P02688,PR014,10,2988.35
2874,T000336,P00607,PR007,7,208.22
2875,T001028,P01310,PR016,7,842.38
2876,T004388,P02663,PR029,7,1311.45
2877,T001785,P01594,PR015,5,503.12
2878,T000890,P01496,PR030,1,50.85
2879,T000536,P00011,PR044,2,394.47
2880,T002746,P02312,PR044,1,405.75
2881,T002899,P00070,PR027,1,108.66
2882,T004645,P02851,PR035,3,1361.72
2883,T001846,P00097,PR017,9,4460.93
2884,T002649,P00848,PR014,6,419.01
2885,T001774,P00998,PR047,1,21.63
2886,T000892,P01190,PR003,5,1444.24
2887,T003921,P02553,PR035,7,2543.13
2888,T002407,P02741,PR027,10,4925.71
2889,T000608,P00978,PR014,5,310.34
2890,T003444,P02100,PR016,5,393.34
2891,T001308,P00237,PR049,6,900.69
2892,T003677,P01215,PR043,7,1823.95
2893,T003344,P01765,PR030,10,1737.2
2894,T003098,P00852,PR043,10,658.19
2895,T000925,P00900,PR043,9,3647.63
2896,T002266,P00471,PR027,4,834.56
2897,T002877,P01647,PR011,6,1859.33
2898,T003268,P02306,PR016,10,4291.63
2899,T004769,P02323,PR032,2,727.92
2900,T004881,P01910,PR019,6,2244.59
2901,T001803,P02068,,7,190.61
2902,T001632,P02608,PR003,8,720.1
2903,T000266,P02257,PR034,1,340.92
2904,T001632,P01008,PR050,10,3490.16
2905,T000459,P01836,PR024,6,198.15
2906,T001677,P01318,,7,2112.31
2907,T001415,P02692,PR037,3,1437.08
2908,T001137,P02303,PR018,8,1956.85
2909,T002467,P02362,PR041,8,2133.28
2910,T004184,P00273,PR008,10,4941.67
2911,T002857,P00149,PR016,6,2014.7
2912,T004024,P00258,PR041,3,121.82
2913,T004837,P02092,,1,416.26
2914,T004913,P02030,PR040,2,868.23
2915,T000783,P01872,PR008,9,4122.43
2916,T000519,P01355,PR009,5,791.74
2917,T000607,P00393,PR039,8,1155.52
2918,T000297,P02533,PR015,9,3169.43
2919,T000808,P02822,PR009,9,3719.79
2920,T000213,P00816,PR030,8,3264.48
2921,T002345,P01951,PR024,1,411.92
2922,T000310,P01742,PR047,10,4781.14
2923,T001914,P00336,PR011,2,484.39
2924,T003117,P02609,PR029,3,403.69
2925,T002142,P00320,PR027,7,3155.12
2926,T001500,P00823,PR030,10,1240.81
2927,T004411,P00431,PR031,1,98.68
2928,T002482,P01771,PR001,6,1438.81
2929,T000410,P01718,PR007,4,444
2930,T001477,P02850,PR038,8,2284.09
2931,T002723,P02233,PR015,8,2291
2932,T000599,P02852,PR034,5,243.67
2933,T004297,P01808,PR003,1,18.49
2934,T002863,P00109,PR028,1,102.49
2935,T001706,P00696,PR015,10,3539.66
2936,T004540,P00655,PR010,8,1408.79
2937,T003135,P02885,,2,147.34
2938,T002955,P01867,PR033,5,803.66
2939,T002358,P00680,PR016,8,2832.83
2940,T000370,P02332,PR037,4,503.88
2941,T000458,P01825,PR010,10,4002.64
2942,T001170,P00255,PR027,6,340.98
2943,T002291,P02220,PR025,7,2694
2944,T003010,P01717,PR030,7,2206.93
2945,T003232,P00611,PR042,4,115.19
2946,T003085,P01675,,8,3606.48
2947,T001670,P00551,PR009,2,454.17
2948,T001329,P01413,PR024,3,891.66
2949,T002464,P00498,PR013,2,257.48
2950,T002707,P01044,PR006,6,319.83
2951,T003978,P00520,PR003,5,1074.61
2952,T004050,P00571,PR001,9,1832.62
2953,T001775,P01306,PR033,7,672.56
2954,T000222,P01475,PR002,1,61.22
2955,T001448,P00029,PR003,9,118.38
2956,T004561,P02499,PR032,3,472.5
2957,T002629,P00228,PR027,1,280.42
2958,T001659,P00417,PR023,6,1753.59
2959,T001540,P01135,,3,378.76
2960,T003932,P01067,PR019,3,822.19
2961,T000167,P00986,PR043,1,219.24
2962,T000399,P00804,PR041,4,925.39
2963,T001467,P00162,PR020,6,1742.81
2964,T002392,P02226,PR045,5,1837.78
2965,T004252,P01058,PR048,2,353.98
2966,T000370,P00492,PR003,8,1870.41
2967,T004187,P01332,PR029,8,1344.48
2968,T003715,P02815,PR036,5,784.47
2969,T004655,P02557,,8,1092.67
2970,T001742,P02913,PR050,9,3888.46
2971,T001045,P01088,,8,3585.24
2972,T002662,P02928,,3,640.92
2973,T001713,P01786,PR009,10,3048.72
2974,T002459,P02493,PR039,5,826.29
2975,T001525,P01622,PR012,10,2333.78
2976,T003136,P00917,PR031,9,4466.83
2977,T000567,P01627,PR012,2,625.52
2978,T002554,P01490,PR030,9,775.13
2979,T003473,P00306,PR031,10,1391.01
2980,T001171,P01526,,6,1574.92
2981,T003099,P01059,PR044,2,524.99
2982,T003894,P00521,PR004,7,1995
2983,T002060,P00635,PR031,6,1549.8
2984,T004834,P00952,PR006,7,1879.67
2985,T000273,P00960,,9,1276.56
2986,T003400,P01299,PR018,5,454.2
2987,T000679,P02163,PR045,6,1708.96
2988,T000837,P01053,PR038,10,983.16
2989,T001929,P01705,,4,1386.64
2990,T001131,P00205,PR041,2,100.22
2991,T002372,P01924,PR013,10,2536.38
2992,T003064,P01289,,7,1715.84
2993,T004513,P01522,PR016,2,460.52
2994,T004153,P02406,PR046,6,2653.13
2995,T003371,P00007,PR021,9,2889.19
2996,T004356,P00348,PR048,3,196.67
2997,T002520,P02115,PR050,5,2011.6
2998,T004286,P00722,PR030,7,3048.5
2999,T003541,P01587,PR025,6,920.96
3000,T003951,P01405,,3,969.98
3001,T000147,P02272,PR043,6,2799.95
3002,T003191,P00281,PR032,8,473.7
3003,T004871,P01600,PR006,6,1962.35
3004,T000421,P00038,PR013,3,108.57
3005,T003025,P00416,PR040,6,291.26
3006,T002693,P00212,PR017,4,1733.89
3007,T000887,P01544,PR016,6,2743.03
3008,T000430,P00354,PR014,6,1156.8
3009,T004713,P01921,PR027,7,1122.06
3010,T004330,P00038,PR033,8,1257.78
3011,T001695,P01535,PR018,7,2896.9
3012,T001833,P01678,PR005,5,2158.42
3013,T000376,P00517,PR011,1,273.31
3014,T002190,P02082,PR041,3,897.68
3015,T001228,P02127,PR032,6,1513.28
3016,T001845,P00519,PR002,10,734.38
3017,T001501,P01515,PR025,3,73.44
3018,T003986,P02890,PR035,8,2548
3019,T000806,P02690,PR007,3,1129.74
3020,T002088,P01492,PR006,8,3768.59
3021,T004954,P01612,PR035,4,588.11
3022,T000733,P00193,PR033,4,1351.61
3023,T000184,P02190,PR021,5,670.84
3024,T002037,P01087,PR050,2,725.29
3025,T003483,P00114,PR021,7,1225.21
3026,T001417,P01122,PR014,10,4099.86
3027,T000259,P01789,PR035,5,1419.09
3028,T001149,P00637,PR022,2,880.7
3029,T001623,P00926,PR026,10,4638.24
3030,T003969,P00399,PR006,4,608.84
3031,T001034,P02467,,4,1892.4
3032,T000241,P01382,PR050,2,241.11
3033,T004715,P00675,PR029,10,3542.77
3034,T003824,P02797,PR023,7,1175.01
3035,T000044,P02947,PR005,1,137.83
3036,T002817,P02501,PR027,6,2096.06
3037,T001912,P01639,PR014,5,1207.42
3038,T001125,P01964,,3,840.93
3039,T001594,P01877,PR044,4,612.4
3040,T002123,P01357,PR007,3,792.15
3041,T002402,P00976,,2,535.54
3042,T002687,P00298,PR028,1,419.74
3043,T001836,P02335,PR001,5,1799.14
3044,T003452,P01187,PR026,5,740.92
3045,T004951,P02731,PR040,3,156.31
3046,T003628,P01442,PR016,8,460.8
3047,T001275,P02261,PR031,10,2291.18
3048,T004879,P00167,PR050,7,569.16
3049,T000526,P01558,PR005,7,1331.8
3050,T003644,P01476,PR044,3,1379.6
3051,T002950,P00586,PR018,6,245.75
3052,T002082,P00108,PR039,9,3332.74
3053,T000866,P01217,PR044,8,1449.8
3054,T003436,P00497,PR014,4,223.65
3055,T002059,P01636,PR012,2,834.31
3056,T004608,P00839,PR034,1,20.13
3057,T004280,P02693,PR040,6,1260.98
3058,T003055,P00325,PR047,3,453.34
3059,T003878,P00103,,1,348.08
3060,T003259,P01444,PR044,7,3213.14
3061,T002318,P00386,PR040,10,1430.91
3062,T001722,P01313,PR015,10,1915.97
3063,T004736,P00652,PR003,5,709.28
3064,T004258,P01186,PR032,4,734.8
3065,T000315,P01565,PR017,4,1996.47
3066,T003692,P01984,PR042,2,840.56
3067,T001823,P00109,PR001,4,621.56
3068,T004314,P00768,PR026,1,483.76
3069,T002930,P01661,PR007,1,44.37
3070,T004410,P01332,PR040,6,474.35
3071,T003992,P00077,PR034,4,326
3072,T002592,P00090,PR040,9,199.99
3073,T002551,P00685,,4,64.69
3074,T001037,P02488,PR047,10,4510.11
3075,T000138,P02187,PR030,7,2304.47
3076,T000005,P02629,PR048,5,1629.2
3077,T004810,P02023,PR022,3,185.07
3078,T001789,P00233,PR006,8,2481.01
3079,T004750,P01133,PR013,6,324.36
3080,T000534,P01096,PR042,2,997.96
3081,T001403,P02481,PR015,7,2724.81
3082,T000463,P01818,PR038,9,3999.12
3083,T002498,P01660,PR016,2,731.57
3084,T000281,P02432,PR017,6,1588.61
3085,T000771,P02822,PR038,1,99.05
3086,T000194,P01336,PR011,3,1297.29
3087,T000461,P01908,PR003,5,2010.87
3088,T004492,P02913,PR042,10,1207.98
3089,T003626,P02670,PR037,8,2546.28
3090,T003400,P01084,,10,712.38
3091,T002826,P01174,PR013,3,558.45
3092,T003285,P02812,PR027,10,3594.46
3093,T003639,P01943,PR019,8,207.58
3094,T000374,P01813,PR001,9,2009.39
3095,T002286,P02550,PR017,10,284.54
3096,T004563,P01571,PR041,8,2306.12
3097,T003740,P00485,,2,720.06
3098,T002217,P02604,PR018,6,155.5
3099,T002447,P02655,PR025,1,141.66
3100,T003871,P02304,PR020,4,1827.56
3101,T001367,P02232,,1,24.3
3102,T000468,P00329,PR007,5,268.78
3103,T003503,P00992,,8,1316.42
3104,T000042,P00463,PR030,4,1901.54
3105,T003916,P01612,PR022,8,2784.58
3106,T003559,P01903,PR045,6,157.29
3107,T004378,P01819,PR006,4,673.5
3108,T003407,P01439,PR022,7,1540.52
3109,T002956,P01665,PR038,3,1472.13
3110,T003848,P00889,PR050,3,170.53
3111,T000324,P00257,,4,1560.93
3112,T002239,P02894,PR025,2,337.54
3113,T003397,P01304,PR035,6,1973.38
3114,T000324,P02575,PR007,4,1881.03
3115,T003460,P02284,PR021,5,1915.83
3116,T001631,P02346,PR035,6,2464.59
3117,T000063,P01947,PR048,10,1200.47
3118,T004726,P02702,PR022,5,1839.83
3119,T001185,P02119,PR017,8,1216.09
3120,T002165,P02631,PR022,8,1794.39
3121,T000453,P02091,PR001,7,979.12
3122,T003765,P01861,PR039,5,509.44
3123,T000262,P01727,PR011,1,10.56
3124,T000736,P00716,PR024,7,1848.32
3125,T000133,P02570,PR040,2,370.22
3126,T004403,P00394,,5,1552.39
3127,T004436,P01547,PR017,9,1172.59
3128,T004522,P00132,PR016,7,3487
3129,T001828,P02221,,4,1476.6
3130,T001318,P02852,PR049,3,1426.36
3131,T003204,P02257,PR046,1,420.91
3132,T002553,P02424,,6,1797.62
3133,T002264,P02125,PR008,6,1986.38
3134,T000178,P01937,PR029,3,867.25
3135,T000882,P00410,PR007,6,1916.92
3136,T002500,P02570,PR014,10,3967.07
3137,T000318,P02856,PR030,8,304.64
3138,T004360,P00077,PR037,10,506.81
3139,T002026,P02768,PR050,6,1268.49
3140,T000318,P00779,PR023,7,2142.05
3141,T001415,P02704,,6,1448.57
3142,T002976,P00280,PR002,7,1285.37
3143,T004184,P01553,PR008,2,536.96
3144,T002057,P00319,PR007,8,693.03
3145,T002979,P02814,PR034,4,1335.25
3146,T002262,P01032,PR001,4,1218.25
3147,T002699,P02993,,7,1920.81
3148,T003028,P00742,PR043,2,90.23
3149,T001931,P00403,PR042,9,3918.84
3150,T000474,P00502,PR050,9,2601.35
3151,T001598,P00659,PR013,5,499.35
3152,T004454,P02160,PR050,9,174.34
3153,T000531,P02969,PR030,4,1136.37
3154,T004322,P02615,PR050,3,1491.55
3155,T000060,P00762,PR002,9,2293.71
3156,T004055,P01839,PR050,7,385.78
3157,T004232,P00835,PR002,1,46.95
3158,T002131,P01573,PR019,2,216.15
3159,T000085,P02085,,5,1143.76
3160,T000507,P02381,,3,837.88
3161,T002706,P00563,,8,1052.43
3162,T003965,P00944,PR005,10,3100.13
3163,T002846,P01121,PR008,4,178.71
3164,T002586,P01770,PR039,8,2616.26
3165,T001097,P01908,,8,1310.79
3166,T003533,P01250,PR044,7,955.3
3167,T001802,P02153,PR026,5,170.88
3168,T004158,P02696,PR013,10,2304.54
3169,T003762,P02400,PR030,5,1663.73
3170,T003874,P00388,PR044,6,507.96
3171,T001933,P01488,PR031,5,274.35
3172,T004445,P02184,PR026,10,4067.24
3173,T002335,P00510,PR048,8,3846.5
3174,T000256,P01365,PR049,2,289.89
3175,T003219,P02183,PR049,5,475.96
3176,T001572,P02502,,2,750.93
3177,T002507,P00063,PR003,2,167.03
3178,T001126,P00489,PR008,6,1146.15
3179,T001304,P02701,PR001,1,399.89
3180,T003848,P00662,PR047,3,1441.75
3181,T002532,P01569,,2,101.37
3182,T002692,P00022,PR028,2,676.9
3183,T004713,P02824,,9,152.6
3184,T003534,P01681,PR004,6,1624.51
3185,T002098,P00633,PR038,2,621.18
3186,T000019,P00003,PR045,6,2762.45
3187,T004857,P00605,PR001,6,939.13
3188,T002888,P02165,PR020,3,1477.66
3189,T004690,P00754,,2,991.31
3190,T000583,P00930,PR028,9,1881.64
3191,T003706,P01122,PR038,3,1122.17
3192,T003395,P00449,PR007,4,859.36
3193,T002183,P01899,PR005,8,282.36
3194,T001994,P01010,,9,3026.04
3195,T004961,P00497,PR029,10,4322.06
3196,T004132,P02819,PR012,8,895.43
3197,T001538,P00646,PR012,2,809.02
3198,T001801,P02199,PR049,9,3273.46
3199,T000460,P02225,,1,236.7
3200,T000046,P02987,PR025,2,29.83
3201,T000647,P01201,PR012,7,440.37
3202,T004615,P02151,PR041,3,1066.78
3203,T001623,P00617,PR031,5,2030.03
3204,T001923,P00211,PR001,10,4687.36
3205,T004499,P02915,PR003,5,131.73
3206,T002560,P00578,PR032,2,625.74
3207,T001059,P02581,PR019,9,4057.21
3208,T004342,P02701,PR047,7,2270.89
3209,T004920,P02581,PR047,6,2821.59
3210,T001135,P02162,PR015,5,814.99
3211,T001392,P01321,PR036,4,1366.11
3212,T002114,P01025,PR025,10,950.22
3213,T001591,P02551,PR025,9,1551.08
3214,T000016,P02102,PR035,9,1537.66
3215,T004103,P01814,PR043,10,615.64
3216,T001458,P02751,PR014,2,764.93
3217,T004577,P00449,PR045,2,282.65
3218,T002012,P02791,PR033,5,197.38
3219,T000483,P00917,PR045,9,2848.71
3220,T002977,P00345,PR002,2,105.94
3221,T003885,P00931,PR030,9,3080.17
3222,T003903,P01750,PR035,6,1665.71
3223,T003631,P00864,PR050,9,2022.79
3224,T002343,P02321,PR001,9,2006.6
3225,T002038,P01327,PR035,8,122.54
3226,T002619,P00265,PR020,5,1664.85
3227,T003090,P02065,PR044,2,646.01
3228,T002456,P00738,PR015,7,2212.08
3229,T002919,P02254,PR045,1,458.77
3230,T003803,P01192,PR026,3,209.08
3231,T001404,P02600,PR019,1,455.03
3232,T002788,P02289,PR001,10,4843.7
3233,T001404,P01899,PR006,4,1922.45
3234,T003813,P00647,PR034,2,366.34
3235,T004927,P02844,PR029,1,339.71
3236,T001142,P02224,PR032,9,1751.62
3237,T000433,P02871,PR041,3,131.57
3238,T002455,P01145,,6,1289.42
3239,T002478,P00165,PR004,4,1229.22
3240,T002720,P00029,PR008,10,4116.94
3241,T000014,P00643,PR022,7,2400.1
3242,T000815,P02048,PR006,10,503.03
3243,T003210,P00744,,2,588.51
3244,T001122,P02257,,2,466.8
3245,T000790,P02104,PR009,9,3224.08
3246,T000803,P00828,PR041,1,169.58
3247,T002259,P00187,PR023,5,1423.95
3248,T001225,P02042,,2,774.37
3249,T004383,P00831,PR020,7,3370.12
3250,T002905,P02324,PR044,4,1468.72
3251,T003632,P01664,PR028,9,4110.6
3252,T004774,P02222,PR006,4,1407.49
3253,T003284,P00820,PR028,5,842.82
3254,T000732,P01994,PR045,9,1971.47
3255,T004797,P01886,PR050,8,2117.79
3256,T004911,P02244,PR017,6,93.11
3257,T000842,P02531,PR017,6,609.89
3258,T002549,P00029,,6,834.96
3259,T000739,P00599,PR014,4,467.69
3260,T000394,P02407,,3,70.87
3261,T000441,P00942,PR043,5,2031.11
3262,T004765,P01948,PR030,5,2200.08
3263,T001249,P00617,,9,4274.82
3264,T004737,P02109,,8,3526.69
3265,T000893,P00956,PR013,1,327.77
3266,T001065,P00910,PR009,3,1306.81
3267,T003094,P00860,PR012,7,3042.73
3268,T003274,P01401,PR050,1,222.74
3269,T000436,P02103,PR038,5,1933.47
3270,T002180,P00125,PR007,6,2450.64
3271,T003367,P00961,PR048,2,937.36
3272,T004359,P01550,PR011,8,2587.15
3273,T001479,P02042,,9,1055.64
3274,T003752,P02442,PR046,10,1742.14
3275,T001475,P02531,PR050,5,754.44
3276,T000324,P00815,PR001,3,706.43
3277,T000950,P00297,PR049,10,4875.86
3278,T000018,P02853,PR006,6,1784.34
3279,T003415,P01910,PR039,10,1379.16
3280,T002980,P02021,PR001,9,2268.63
3281,T002075,P02314,PR034,2,373.94
3282,T001390,P02591,PR048,9,1373.26
3283,T002220,P01372,PR014,4,273.65
3284,T001206,P00888,,1,272.24
3285,T003350,P00389,PR022,5,483.21
3286,T003998,P00063,PR027,8,2832.98
3287,T002214,P01373,PR028,1,385.15
3288,T003778,P01696,PR034,10,610.95
3289,T004252,P00942,PR045,1,149.67
3290,T003992,P02025,PR044,10,2056.47
3291,T004745,P01371,PR049,8,1714.47
3292,T000651,P00457,PR013,6,1625.63
3293,T001039,P00471,,5,1871.9
3294,T003017,P02378,PR010,4,1144.76
3295,T004581,P01356,,7,2881.32
3296,T001422,P02427,PR050,7,372.95
3297,T002789,P02690,PR004,10,3918.58
3298,T001017,P01721,PR032,9,3246.76
3299,T004890,P01601,PR048,3,1367.56
3300,T002040,P00673,PR035,4,1829.68
3301,T002932,P02449,PR017,7,340.52
3302,T002693,P00503,PR001,1,59.81
3303,T000855,P02597,,10,4170.61
3304,T000122,P02422,PR038,2,72.89
3305,T002829,P00445,PR027,5,1554.86
3306,T003920,P00108,PR037,2,906.98
3307,T001282,P01776,PR008,1,155.47
3308,T003643,P01933,PR020,8,3000.51
3309,T000884,P02059,PR028,8,1885.15
3310,T003190,P00507,PR036,8,115.34
3311,T003836,P01552,PR013,1,336.63
3312,T000731,P01572,PR015,9,3037.71
3313,T003242,P01638,PR006,3,121.33
3314,T004427,P02310,PR017,1,30.28
3315,T002614,P00354,PR050,5,1092.25
3316,T004944,P00432,PR035,9,2132.09
3317,T000429,P01380,,4,1164.54
3318,T002146,P00375,PR038,7,2338.18
3319,T001042,P00070,,1,405.39
3320,T001352,P01375,PR046,9,2671.27
3321,T000818,P01241,,5,2222.28
3322,T004119,P02178,PR010,4,133.4
3323,T002177,P00068,PR011,1,349.95
3324,T001418,P00751,,3,76.19
3325,T004257,P01390,PR008,1,381.56
3326,T002060,P00431,PR020,1,412.18
3327,T004395,P01960,PR035,7,473.97
3328,T001722,P02989,PR047,9,2488.15
3329,T001667,P01330,PR015,7,1768.89
3330,T002115,P01727,PR027,3,1296.78
3331,T004401,P00011,PR013,3,65.83
3332,T004298,P02661,PR032,1,239.78
3333,T002149,P02372,PR022,2,896.15
3334,T000323,P00880,PR021,2,100.05
3335,T000888,P00065,PR018,5,552.53
3336,T004596,P01486,PR029,3,371.36
3337,T001007,P00193,PR045,7,529.82
3338,T003121,P01156,,2,762.56
3339,T001910,P00983,PR029,10,4697.84
3340,T003592,P02802,PR038,1,312.42
3341,T002635,P01781,PR025,10,3944.9
3342,T001962,P02820,PR029,2,893.68
3343,T000297,P01940,PR049,8,2807.79
3344,T004293,P02736,PR028,2,90.74
3345,T001753,P01205,,7,2351.4
3346,T004496,P01643,,9,1038.18
3347,T002271,P02462,PR032,8,787.1
3348,T000737,P02423,PR005,3,1062.94
3349,T003229,P01180,PR028,5,2116.84
3350,T004258,P01499,PR029,7,123.66
